grapes,region,country,winery,rating,price 
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Léoville Las Cases,4.2,550.9311368138582
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Deutz,4.2,550
[Shiraz/Syrah],Aconcagua-dalen,Chile,Errazuriz,4.3,550
[Chardonnay],Chablis Grand Cru 'Blanchot',Frankrig,Domaine Laroche,4.3,549
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pomerol,Frankrig,Château Beauregard,4.1,551.005597029673
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Moët & Chandon,4.2,549
[Nebbiolo],Barolo,Italien,Parusso,4.4,542.8149732900428
[Shiraz/Syrah],Aconcagua-dalen,Chile,Errazuriz,4.3,550
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine de Beaurenard,4.3,549
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château Grand-Pontet,4.1,554.6541476045993
"[Verdelho,Sercial,Malmsey,Boal Branco,Terrantez]",Madeira,Portugal,Blandy's,4.3,549
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Devavry,4.2,545
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Meursault,Frankrig,Bouchard Père & Fils,4.2,550
[Pinot Noir],Gevrey-Chambertin,Frankrig,Domaine Drouhin-Laroze,3.9,549
[Cabernet Sauvignon],Napa Valley,USA,Hoopes Vineyard,4.3,550
"[Shiraz/Syrah,Cabernet Sauvignon,Grenache,Carignan]",Priorat,Spanien,Clos Figueras,4.3,549
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Malescot St. Exupery,4.2,550
"[Shiraz/Syrah,Cabernet Sauvignon,Merlot]",Walla Walla Valley,USA,Spring Valley Vineyard,4.2,549
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Besserat de Bellefon,3.9,549
[Nebbiolo],Barolo,Italien,Aldo Conterno,4.3,547.2081260231172
[Pinot Noir],Gevrey-Chambertin,Frankrig,Louis Latour,4,550
[Nebbiolo],Barolo,Italien,Elio Altare,4.3,549
"[Primitivo,Aglianico,Negroamaro,Nero d'Avola]",Etna,Italien,Tenuta delle Terre Nere,4.1,549.95
[Shiraz/Syrah],Snipes Mountain,USA,K Vintners,4.4,543.6340356640058
[Nebbiolo],Barolo,Italien,Domenico Clerico,4.2,551.005597029673
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine de la Charbonnière,4.3,550
[Chardonnay],Napa Valley,USA,PlumpJack,4.2,550
[Shiraz/Syrah],Rutherford,USA,Inglenook,4.2,549
[Sangiovese],Alexander Valley,USA,Seghesio,4.2,549
[Nebbiolo],Barolo,Italien,Abrigo Giovanni,4,550
"[Shiraz/Syrah,Cabernet Sauvignon,Merlot]",Columbia Valley,USA,Chateau Ste. Michelle,4.3,549
[Tempranillo],Ribera del Duero,Spanien,Resalte,4.3,549
[Pinot Noir],Fixin,Frankrig,Méo-Camuzet,4,549
[Shiraz/Syrah],Cornas,Frankrig,Domaine du Coulet - Matthieu Barret,4.2,551.1545174613027
[Pinot Noir],Gevrey-Chambertin,Frankrig,Pascal Marchand-Tawse,4,549
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine de Beaurenard,4.3,549
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Burmester,4,549
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Banfi,4.2,550
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Branaire-Ducru,4.1,549
[Riesling],Wehlen,Tyskland,Joh. Jos. Prüm,4.3,550
[Sangiovese],Brunello di Montalcino,Italien,Melini,4.2,543.5419527999936
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Pernand-Vergelesses Premier Cru,Frankrig,Pierre-Yves Colin-Morey,4.3,549
[Nebbiolo],Barolo,Italien,Pecchenino,4.2,549
[Sangiovese],Brunello di Montalcino,Italien,La Gerla,4.2,549
[Shiraz/Syrah],Cornas,Frankrig,Domaine du Coulet - Matthieu Barret,4.2,543.4851152323762
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Andresen,4.2,550
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Burmester,4,549
"[Touriga Nacional,Tinta Roriz,Touriga Francesa]",Douro,Portugal,Quinta Nova de Nossa Senhora do Carmo,4.4,549
[Pinot Noir],Gevrey-Chambertin,Frankrig,Dominique Laurent,4.1,549
[Nebbiolo],Barolo,Italien,Oddero,4.2,543.5595754481909
[Pinot Noir],Baden,Tyskland,Dr. Heger,4.2,549
[Shiraz/Syrah],Wahluke Slope,USA,K Vintners,4.3,547.2081260231172
[Barbera],Barbera d'Alba,Italien,Case Corini - Corino Lorenzo,4.2,550
[Shiraz/Syrah],Barossa Valley,Australien,Rusden,4.3,550
[Nebbiolo],Barolo,Italien,Cascina Fontana,4.2,549
[Nebbiolo],Barolo,Italien,Negretti,4.1,550
[Pinot Noir],Santenay 1er Cru 'Clos des Mouches',Frankrig,David Moreau,4.2,549
[Pinot Noir],Gevrey-Chambertin,Frankrig,Henri Rebourseau,4,549
[Pinot Noir],Bourgogne,Frankrig,Lucien le Moine,4.1,549
[Viura],Rioja,Spanien,Bodegas Bhilar,4.3,550
[Chardonnay],Bourgogne,Frankrig,Lucien le Moine,4.3,549
[Nebbiolo],Barolo,Italien,Oddero,4.2,550
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Alexandre Bonnet,4.1,549
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Philipponnat,4.2,551.65
[Pinot Noir],Gevrey-Chambertin,Frankrig,Henri Rebourseau,4,549
[Nebbiolo],Barolo,Italien,Barale Fratelli,4.2,551.005597029673
[Pinot Noir],Gevrey-Chambertin,Frankrig,René Bouvier,4.2,549
[Pinot Noir],Beaune Premier Cru,Frankrig,Domaine Jacques Prieur,4.2,549
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Ramos Pinto,4.2,549
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Chassagne-Montrachet,Frankrig,Domaine Bachey-Legros,4.2,549
[Pinot Noir],Volnay,Frankrig,Domaine Michel Lafarge,4.1,549
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Saint-Aubin Premier Cru,Frankrig,Pierre-Yves Colin-Morey,4.3,549
[Pinot Noir],Beaune Premier Cru,Frankrig,Domaine de Montille,4,550
[Nebbiolo],Barolo,Italien,Pira Luigi,4.2,549
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pomerol,Frankrig,Château Bourgneuf (Vieux Château Bourgneuf),4,550
"[Shiraz/Syrah,Viognier]",Côte-Rôtie,Frankrig,Tardieu-Laurent,4.1,552.5
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Duff Gordon,4.1,550
[Pinot Noir],Gevrey-Chambertin,Frankrig,Henri Rebourseau,4,549
"[Shiraz/Syrah,Grenache,Mourvedre]",Minervois,Frankrig,Château d'Agel,3.6,549
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Puligny-Montrachet,Frankrig,Paul Pernot,4.2,549
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Gilberts,3.8,549
"[Arneis,Pinot Blanc,Cortese,Tocai Friulano]",Sydtyrol - Alto Adige,Italien,Tramin,4.4,554.8030680362289
[Pinot Noir],Baden,Tyskland,Dr. Heger,4.2,549
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Lujan de Cuyo,Argentina,Bodega Norton,4.5,549
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Quinta do Noval,4.2,550
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine de la Solitude - Famille Lancon,4.6,549
[Pinot Noir],Baden,Tyskland,Dr. Heger,4.2,548
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Domaine de Beaurenard,4.3,549
[Pinot Noir],Pfalz,Tyskland,Friedrich Becker,4.2,551.005597029673
[Pinot Noir],Willamette Valley,USA,Lemelson Vineyards,4.2,549
[Pinot Noir],Nuits-Saint-Georges,Frankrig,François Confuron-Gindre,4,550
[Petite Sirah],Napa Valley,USA,Carlisle,4.2,549
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Smith Woodhouse,4.2,549
[Nebbiolo],Barolo,Italien,Negretti,4.1,550
[Pinot Noir],Gevrey-Chambertin,Frankrig,Serafin Père & Fils,4.1,549
[Pinot Noir],Beaune 1er Cru 'Les Teurons',Frankrig,Bouchard Père & Fils,4,549
[Grüner Veltliner],Wachau,Østrig,Veyder-Malberg,4.1,550
[Nebbiolo],Barolo,Italien,Voerzio Alberto,4,550
[Pinot Noir],Nuits-Saint-Georges,Frankrig,Domaine Julien,4,549
[Nebbiolo],Barolo,Italien,Gigi Rosso,4.1,550
[Pinot Noir],Volnay 1er Cru 'Carelle sous la Chapelle',Frankrig,Chavy-Chouet,4.1,549
[Shiraz/Syrah],Barossa Valley,Australien,Rusden,4.3,550
"[Arneis,Pinot Blanc,Cortese,Tocai Friulano]",Valle D'aosta,Italien,Grosjean,3.5,550
[Nebbiolo],Barolo,Italien,Parusso,4.3,547.2081260231172
[Chardonnay],Nuits-Saint-Georges,Frankrig,Domaine de l'Arlot,4.1,549
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Gimblett Gravels,New Zealand,Craggy Range,4.2,548.3169284157108
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,La Massa,4.2,554.8030680362289
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Chassagne-Montrachet,Frankrig,Domaine Bachey-Legros,4.2,545
[Blaufränkisch],Burgenland,Østrig,Moric,4.2,547.282586238932
[Nebbiolo],Barolo,Italien,Cordero di Montezemolo,4.2,551.005597029673
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Quinta da Romaneira,4.1,550
[Shiraz/Syrah],Hermitage,Frankrig,Cave de Tain,4,549
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Moët & Chandon,4.2,559
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Billecart-Salmon,4.3,569.95
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Sandeman,4.5,559
[Nebbiolo],Barolo,Italien,Giacomo Fenocchio,4.1,569.12
[Nebbiolo],Barbaresco,Italien,Produttori del Barbaresco,4.2,569.07
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella Classico,Italien,Begali Lorenzo,4.3,566.7
[Nebbiolo],Barolo,Italien,Prunotto,4.2,569
"[Viognier,Roussanne,Marsanne]",Hermitage,Frankrig,M. Chapoutier,4.2,569
[Nebbiolo],Barbaresco,Italien,Produttori del Barbaresco,4.2,569.07
[Chardonnay],Napa Valley,USA,World's End,4.3,569.95
[Pinot Noir],Beaune Premier Cru,Frankrig,Domaine des Héritiers Louis Jadot,4.1,568
[Pinot Noir],Beaune Premier Cru,Frankrig,Domaine des Héritiers Louis Jadot,4.1,568
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château Laforge,4.1,569.95
[Sangiovese],Brunello di Montalcino,Italien,San Filippo,4.1,566.7
[Tempranillo],Ribera del Duero,Spanien,Legaris,4.4,569
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Ghiaccio Forte,4.2,559.06
[Sangiovese],Brunello di Montalcino,Italien,Il Valentiano,4.1,568.95
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Forget Chemin,4.1,559
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Rosso di Montalcino,Italien,Salvioni,4.2,569.11
[Cabernet Sauvignon],Napa Valley,USA,Stag's Leap Wine Cellars,4.4,559
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Château de Beaucastel,4.4,562.1746294018961
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Domaine de Chevalier,4.2,558.4516186111551
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella,Italien,Tedeschi,4.2,558.4516186111551
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pessac-Léognan,Frankrig,Domaine de Chevalier,4.2,565.8976401926371
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Colchagua Valley,Chile,Montes,4.3,558.4516186111551
"[Nebbiolo,Barbera,Dolcetto]",Verona,Italien,Allegrini,4.3,565.972100408452
[Shiraz/Syrah],Saint-Joseph,Frankrig,Coursodon,4,559
[Nebbiolo],Barbaresco,Italien,Bruno Rocca,4.3,558.4516186111551
[Nebbiolo],Barbaresco,Italien,Bruno Rocca,4.3,558.4516186111551
"[Chenin Blanc,Sauvignon Blanc]",Pouilly-Fumé,Frankrig,de Ladoucette,4.4,558.4516186111551
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Durfort-Vivens,4.1,558.079317532081
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Puligny-Montrachet,Frankrig,Francois Carillon,4.3,559
"[Aragonez,Castelao,Trincadeira]",Alentejo,Portugal,Dona Maria,4.3,558.4516186111551
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Boyd-Cantenac,4.1,558.4516186111551
[Pinot Noir],Hemel-en-Aarde Valley,Sydafrika,Bouchard Finlayson,4.2,562.9192315600443
[Nebbiolo],Barolo,Italien,Conterno Fantino,4.3,558.4516186111551
[Nebbiolo],Barolo,Italien,Michele Chiarlo,4.2,558.4516186111551
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château de Pressac,4,569
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella Classico,Italien,Tommasi,4.4,561.3555670279331
"[Chenin Blanc,Sauvignon Blanc]",Pouilly-Fumé,Frankrig,Didier Dagueneau (Louis-Benjamin Dagueneau),4.2,569.695111199193
[Nebbiolo],Barolo,Italien,E. Pira & Figli,4.4,558.4516186111551
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Pol Roger,4.2,557.7070164530069
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Haut-Médoc,Frankrig,Château Sociando-Mallet,4.1,558.4516186111551
"[Shiraz/Syrah,Grenache,Mourvedre]",Languedoc-Roussillon,Frankrig,La Sorga,3.9,564
[Merlot],Napa Valley,USA,Darioush,4.3,569
"[Shiraz/Syrah,Cabernet Sauvignon,Grenache,Carignan]",Priorat,Spanien,Álvaro Palacios,4.3,558.4516186111551
[Shiraz/Syrah],Waiheke Island,New Zealand,Man O' War,4.2,557.0907011721827
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Saint-Pierre,4.1,563.1426122074888
[Nebbiolo],Barolo,Italien,Conterno Fantino,4.3,558.4516186111551
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Meursault,Frankrig,Domaine Jacques Prieur,4.3,569
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,Tenuta Sette Ponti,4.2,558.4516186111551
[Pinot Noir],Sta. Rita Hills,USA,Ampelos,4,569
[Touriga Nacional],Dão,Portugal,Quinta da Falorca,4.2,558.4516186111551
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Premier Cru,Frankrig,Pascal Doquet,4.2,563
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Pujanza,4.2,558.4516186111551
[Cabernet Sauvignon],Penedès,Spanien,Familia Torres,4.2,558.4516186111551
[Sangiovese],Brunello di Montalcino,Italien,Il Marroneto,4.3,557.7070164530069
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château Canon-La-Gaffelière,4.3,563.1426122074888
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Carmignano,Italien,Capezzana,4.1,564.9341249999934
"[Shiraz/Syrah,Cabernet Sauvignon]",South Australia,Australien,Penfolds,4.3,558.079317532081
[Sauvignon Blanc],Napa Valley,USA,Mason Cellars,3.6,566.1210208400817
[Pinot Noir],Morey-Saint-Denis,Frankrig,Hubert Lignier,4.1,558.4516186111551
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Estèphe,Frankrig,Château Haut-Marbuzet,4.2,565.8976401926371
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Pujanza,4.2,558.4516186111551
[Nebbiolo],Barolo,Italien,Giovanni Rosso,4.2,558.4516186111551
[Nebbiolo],Barbaresco,Italien,Albino Rocca,4.1,558.4516186111551
[Pinot Noir],Pernand-Vergelesses Premier Cru,Frankrig,Chandon de Briailles,4,565.8976401926371
"[Chardonnay,Aligoté]",Pouilly-Fuissé,Frankrig,Domaine Thibert,4,565.8976401926371
[Pinot Gris],Alsace Grand Cru,Frankrig,Domaine Zind Humbrecht,4.3,558.6749992585995
"[Sauvignon Blanc,Sémillon,Muscadelle]",Sauternes,Frankrig,Château La Tour Blanche,4.3,563.1426122074888
[Tempranillo],Ribera del Duero,Spanien,Peñafiel,4.2,559
"[Shiraz/Syrah,Cabernet Sauvignon,Grenache,Carignan]",Priorat,Spanien,Álvaro Palacios,4.3,558.4516186111551
[Chenin Blanc],Swartland,Sydafrika,Mullineux,4.2,558.079317532081
[Chardonnay],Tumbarumba,Australien,Penfolds,3.8,559
"[Chenin Blanc,Sauvignon Blanc]",Pouilly-Fumé,Frankrig,Didier Dagueneau (Louis-Benjamin Dagueneau),4.2,569.695111199193
[Pinotage],Stellenbosch,Sydafrika,Môreson,4.4,558.4516186111551
[Nebbiolo],Barbaresco,Italien,Bruno Rocca,4.2,558.4516186111551
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Pujanza,4.2,558.4516186111551
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Clos du Caillou,4.2,558.4516186111551
[Chardonnay],Santa Cruz Mountains,USA,Mount Eden Vineyards,4.2,567.3868445089336
[Nebbiolo],Barolo,Italien,Paolo Scavino,4.2,556.2178121367104
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Puligny-Montrachet,Frankrig,Benjamin Leroux,4.2,569
"[Shiraz/Syrah,Cabernet Sauvignon,Grenache,Carignan]",Priorat,Spanien,Álvaro Palacios,4.3,558.4516186111551
"[Cabernet Sauvignon,Merlot,Sangiovese,Canaiolo Nero]",Toscana,Italien,San Giusto a Rentennano,4.3,561
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Pujanza,4.2,558.4516186111551
"[Chardonnay,Aligoté]",Pouilly-Fuissé,Frankrig,Jules Desjourneys,4.3,565.8976401926371
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Clos Saint Jean,4.4,558.4516186111551
[Pinot Noir],Gevrey-Chambertin 1er Cru 'Lavaux Saint-Jacques',Frankrig,Domaine Tortochot,4.1,558.4516186111551
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pomerol,Frankrig,Château Feytit-Clinet,4.2,569
"[Chardonnay,Aligoté]",Pouilly-Fuissé,Frankrig,Château des Rontets,4.1,562.9192315600443
[Nebbiolo],Barolo,Italien,Giovanni Rosso,4.1,558.4516186111551
[Gamay],Beaujolais,Frankrig,Yvon Métras,3.9,565
[Nebbiolo],Barbaresco,Italien,Pio Cesare,4.2,558.4516186111551
[Nebbiolo],Barolo,Italien,Oddero,4.2,558.4516186111551
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Ruinart,4.4,565.153038034489
"[Nebbiolo,Barbera,Dolcetto]",Veneto,Italien,Quintarelli Giuseppe,4.2,559
[Pinot Noir],Ahr,Tyskland,Meyer - Näkel,4.3,558.4516186111551
[Chardonnay],Chablis,Frankrig,Château de Béru,4.2,566.1210208400817
"[Cabernet Sauvignon,Merlot,Sangiovese]",Bolgheri Superiore,Italien,Grattamacco,4.3,558.52607882697
[Nebbiolo],Barolo,Italien,Cordero di Montezemolo,4.3,565.8976401926371
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Meursault Premier Cru,Frankrig,Domaine Antonin Guyon,4.3,558.4516186111551
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Pujanza,4.2,558.4516186111551
[Pinot Noir],Ahr,Tyskland,Jean Stodden,4,558.4516186111551
"[Chardonnay,Pinot Gris,Pinot Blanc,Aligoté]",Puligny-Montrachet,Frankrig,Roux Père & Fils,4.1,569
[Sangiovese],Brunello di Montalcino,Italien,Altesino,4.3,569.6206509833783
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru 'Avize',Frankrig,Agrapart & Fils,4.2,572.78
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne,Frankrig,Moët & Chandon,4.3,579
"[Tempranillo,Graciano,Garnacha]",Rioja,Spanien,Remírez de Ganuza,4.4,579.95
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pauillac,Frankrig,Château Pichon Longueville Comtesse de Lalande,4.1,575
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pauillac,Frankrig,Château Pédesclaux,4.1,575
[Nebbiolo],Gattinara,Italien,Nervi,4.1,584.6
[Tempranillo],Castilla y León,Spanien,Bodegas Mauro,4.5,585
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Émilion Grand Cru,Frankrig,Château Coutet,4,575
[Tempranillo],Castilla y León,Spanien,Bodegas Mauro,4.5,579.95
[Pinot Noir],Gevrey-Chambertin,Frankrig,Domaine Drouhin-Laroze,4,585
[Tempranillo],Ribera del Duero,Spanien,Hacienda Monasterio,4.4,575
[Pinot Noir],Santenay 1er Cru 'Les Gravières',Frankrig,Jessiaume Père & Fils,4.1,585
[Pinot Noir],Nuits-Saint-Georges 1er Cru 'Aux Thorey',Frankrig,Domaine de la Vougeraie,4.3,575
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Niepoort,4.4,575
[Sangiovese],Brunello di Montalcino,Italien,San Filippo,4.1,584.6
[Pinot Noir],Chambolle-Musigny,Frankrig,Domaine Antonin Guyon,4.2,579
[Pinot Noir],Nuits-Saint-Georges Premier Cru,Frankrig,Domaine de la Vougeraie,4.2,575
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Langoa Barton,4.1,575
[Riesling],Wachau,Østrig,Weingut Knoll,4.3,575
"[Shiraz/Syrah,Grenache,Mourvedre]",Côtes Catalanes,Frankrig,Domaine de l'Horizon,3.9,575.78
[Pinot Noir],Chambolle-Musigny,Frankrig,Domaine Antonin Guyon,4.2,579
"[Shiraz/Syrah,Mourvedre,Counoise,Cinsaut,Vaccareze,Muscardin]",Châteauneuf-du-Pape,Frankrig,Le Vieux Donjon,4.2,575
"[Corvina,Rondinella,Corvinone]",Amarone della Valpolicella,Italien,Tenuta Chiccheri,4.1,575
[Pinot Noir],Chambolle-Musigny,Frankrig,Domaine de la Vougeraie,4.3,575
"[Touriga Nacional,Touriga Franca,Tinta Roriz]",Porto,Portugal,Messias,4.2,579
"[Chardonnay,Pinot Noir,Pinot Meunier]",Champagne Grand Cru 'Cramant',Frankrig,Bonnaire,4.1,575
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Durfort-Vivens,4.1,575
[Pinot Noir],Gevrey-Chambertin 1er Cru 'Cherbaudes',Frankrig,Lucien Boillot & Fils,4.2,575
[Pinot Noir],Santenay 1er Cru 'Les Gravières',Frankrig,Jessiaume Père & Fils,4.1,585
[Pinot Noir],Volnay,Frankrig,Domaine Réyane et Pascal Bouley,3.9,575
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Pauillac,Frankrig,Château Pontet-Canet,4.4,580.7896833556013
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Giscours,4.2,580.7896833556013
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Saint-Julien,Frankrig,Château Talbot,4.2,580.7896833556013
[Petite Sirah],Suisun Valley,USA,Caymus-Suisun,4.4,575.5774682485638
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Margaux,Frankrig,Château Giscours,4.2,573.3436617741193
"[Cabernet Sauvignon,Cabernet Franc,Malbec,Merlot,Petit Verdot,Carménère]",Haut-Médoc,Frankrig,Château Sociando-Mallet,4.1,580.7896833556013
